make,model,date,month,year,sales
Tata,Altroz Racer,Jul 22,Jul,2022,
Mahindra,Thar,Jul 22,Jul,2022,3616.0
Toyota,Innova Crysta,Jul 22,Jul,2022,
Mahindra,XUV700,Jul 22,Jul,2022,6277.0
Mahindra,Bolero,Jul 22,Jul,2022,7917.0
Mahindra,XUV 400 Electric,Jul 22,Jul,2022,0.0
Mahindra,Scorpio N,Jul 22,Jul,2022,
Mahindra,XUV 3X0,Jul 22,Jul,2022,
Mahindra,Bolero Neo,Jul 22,Jul,2022,
Mahindra,Bolero Neo Plus,Jul 22,Jul,2022,
Tata,Tigor CNG,Jul 22,Jul,2022,
Tata,Tiago CNG,Jul 22,Jul,2022,
Tata,Punch CNG,Jul 22,Jul,2022,
Tata,Magic Mantra 10 Seater,Jul 22,Jul,2022,
Toyota,Fortuner,Jul 22,Jul,2022,3000.0
Toyota,Innova Hycross,Jul 22,Jul,2022,6900.0
Toyota,Land Cruiser LC300,Jul 22,Jul,2022,
Toyota,Hilux,Jul 22,Jul,2022,2.0
Toyota,Camry,Jul 22,Jul,2022,63.0
Toyota,Vellfire,Jul 22,Jul,2022,44.0
Toyota,Fortuner Legender,Jul 22,Jul,2022,
Toyota,Urban Cruiser HyRyder,Jul 22,Jul,2022,0.0
Toyota,Glanza,Jul 22,Jul,2022,2960.0
Mahindra,KUV100 NXT,Jul 22,Jul,2022,
Toyota,Taisor,Jul 22,Jul,2022,
Toyota,Rumion,Jul 22,Jul,2022,
Mahindra,XUV 300,Jul 22,Jul,2022,5937.0
BMW,M4 Competition,Jul 22,Jul,2022,
BMW,X7,Jul 22,Jul,2022,
KIA,Carens,Jul 22,Jul,2022,5978.0
BMW,7-Series,Jul 22,Jul,2022,
BMW,X1,Jul 22,Jul,2022,
BMW,2 Series Gran Coupe,Jul 22,Jul,2022,
BMW,3 Series Gran Limousine,Jul 22,Jul,2022,
BMW,Z4,Jul 22,Jul,2022,
BMW,M2,Jul 22,Jul,2022,
BMW,6 Series,Jul 22,Jul,2022,
BMW,X5,Jul 22,Jul,2022,
KIA,Sonet,Jul 22,Jul,2022,7215.0
BMW,X3,Jul 22,Jul,2022,
BMW,M8 Coupe Competition,Jul 22,Jul,2022,
KIA,EV6,Jul 22,Jul,2022,0.0
BMW,i7,Jul 22,Jul,2022,
BMW,XM,Jul 22,Jul,2022,
MG,Gloster,Jul 22,Jul,2022,252.0
MG,Comet EV,Jul 22,Jul,2022,0.0
Honda,Elevate,Jul 22,Jul,2022,
Honda,City,Jul 22,Jul,2022,3149.0
BMW,i5,Jul 22,Jul,2022,
MG,Astor,Jul 22,Jul,2022,1362.0
MG,Hector,Jul 22,Jul,2022,1988.0
MG,Hector Plus,Jul 22,Jul,2022,
MG,ZS EV,Jul 22,Jul,2022,411.0
BMW,X4,Jul 22,Jul,2022,
BMW,iX Electric,Jul 22,Jul,2022,
BMW,3-Series,Jul 22,Jul,2022,
BMW,iX1,Jul 22,Jul,2022,
Honda,Amaze,Jul 22,Jul,2022,2767.0
Honda,City Hybrid,Jul 22,Jul,2022,
Mahindra,Marazzo,Jul 22,Jul,2022,213.0
Skoda,Superb,Jul 22,Jul,2022,147.0
Tata,Magic Express 10 Seater,Jul 22,Jul,2022,
Volkswagen,Virtus,Jul 22,Jul,2022,1338.0
BMW,i4,Jul 22,Jul,2022,
Skoda,Kushaq,Jul 22,Jul,2022,2064.0
KIA,Seltos,Jul 22,Jul,2022,8541.0
Tata,Tigor EV,Jul 22,Jul,2022,
Skoda,Slavia,Jul 22,Jul,2022,1895.0
Skoda,Kodiaq,Jul 22,Jul,2022,110.0
Maruti Suzuki,Ignis,Jul 22,Jul,2022,6130.0
Hyundai,i20 N Line,Jul 22,Jul,2022,
Maruti Suzuki,Fronx,Jul 22,Jul,2022,0.0
Jeep,Grand Cherokee,Jul 22,Jul,2022,
Land Rover,Range Rover Velar,Jul 22,Jul,2022,
Land Rover,Range Rover Evoque,Jul 22,Jul,2022,
Audi,A4,Jul 22,Jul,2022,
Land Rover,Range Rover,Jul 22,Jul,2022,
Land Rover,Discovery Sport,Jul 22,Jul,2022,
Land Rover,Range Rover Sport,Jul 22,Jul,2022,
Land Rover,Discovery,Jul 22,Jul,2022,
Jeep,Wrangler,Jul 22,Jul,2022,
Jeep,Compass,Jul 22,Jul,2022,710.0
Volkswagen,Tiguan,Jul 22,Jul,2022,124.0
Audi,Q3,Jul 22,Jul,2022,
Audi,Q3 Sportback,Jul 22,Jul,2022,
Jeep,Meridian,Jul 22,Jul,2022,440.0
Land Rover,Defender,Jul 22,Jul,2022,
Audi,RS Q8,Jul 22,Jul,2022,
Audi,RS5,Jul 22,Jul,2022,
Audi,e-tron,Jul 22,Jul,2022,
Audi,Q8,Jul 22,Jul,2022,
Volvo,S90,Jul 22,Jul,2022,
Audi,A8L,Jul 22,Jul,2022,
Volvo,XC60,Jul 22,Jul,2022,
Volvo,XC90,Jul 22,Jul,2022,
Volvo,XC40 Recharge,Jul 22,Jul,2022,
Volvo,C40 Recharge,Jul 22,Jul,2022,
Jaguar,F-Type,Jul 22,Jul,2022,
Jaguar,I-Pace,Jul 22,Jul,2022,
Audi,S5 Sportback,Jul 22,Jul,2022,
Audi,Q5,Jul 22,Jul,2022,
Jaguar,F-Pace,Jul 22,Jul,2022,
Audi,Q7,Jul 22,Jul,2022,
Audi,Q8 e-tron,Jul 22,Jul,2022,
Porsche,Macan,Jul 22,Jul,2022,
Porsche,Cayenne,Jul 22,Jul,2022,
Porsche,Cayenne Coupe,Jul 22,Jul,2022,
Citroen,C3,Jul 22,Jul,2022,550.0
Citroen,eC3,Jul 22,Jul,2022,0.0
Lamborghini,Urus,Jul 22,Jul,2022,
Citroen,C5 Aircross,Jul 22,Jul,2022,25.0
Porsche,Panamera,Jul 22,Jul,2022,
Lamborghini,Revuelto,Jul 22,Jul,2022,
Porsche,718,Jul 22,Jul,2022,
BYD Auto,Atto 3,Jul 22,Jul,2022,
Lamborghini,Huracan EVO,Jul 22,Jul,2022,
Renault,Triber,Jul 22,Jul,2022,3202.0
Nissan,Magnite,Jul 22,Jul,2022,3583.0
Porsche,Taycan,Jul 22,Jul,2022,
Lexus,LC 500h,Jul 22,Jul,2022,
Lexus,ES,Jul 22,Jul,2022,
Lexus,LS 500h,Jul 22,Jul,2022,
Rolls-Royce,Cullinan,Jul 22,Jul,2022,
Lexus,NX,Jul 22,Jul,2022,
Lexus,RX,Jul 22,Jul,2022,
Lexus,LM 350h,Jul 22,Jul,2022,
Mini,Cooper SE,Jul 22,Jul,2022,
Rolls-Royce,Phantom,Jul 22,Jul,2022,
BYD Auto,Seal EV,Jul 22,Jul,2022,
Rolls-Royce,Ghost,Jul 22,Jul,2022,
Rolls-Royce,Wraith,Jul 22,Jul,2022,
Rolls-Royce,Dawn,Jul 22,Jul,2022,
Mini,Cooper Countryman,Jul 22,Jul,2022,
Mini,3 Door,Jul 22,Jul,2022,
Lexus,LX,Jul 22,Jul,2022,
Renault,Kiger,Jul 22,Jul,2022,2597.0
Ferrari,F8 Tributo,Jul 22,Jul,2022,
Ferrari,SF90 Stradale,Jul 22,Jul,2022,
Ferrari,812,Jul 22,Jul,2022,
Maserati,Quattroporte,Jul 22,Jul,2022,
Isuzu,S-Cab,Jul 22,Jul,2022,
Maserati,Ghibli,Jul 22,Jul,2022,
Isuzu,Hi-Lander,Jul 22,Jul,2022,
Maserati,GranTurismo,Jul 22,Jul,2022,
Maserati,GranCabrio,Jul 22,Jul,2022,
Isuzu,V-Cross,Jul 22,Jul,2022,
Isuzu,MU-X,Jul 22,Jul,2022,
Isuzu,D-Max,Jul 22,Jul,2022,
Mclaren,GT,Jul 22,Jul,2022,
Mclaren,750S,Jul 22,Jul,2022,
Force,Gurkha,Jul 22,Jul,2022,
Force,Gurkha 5 Door,Jul 22,Jul,2022,
Ferrari,Roma,Jul 22,Jul,2022,
Ferrari,296 GTB,Jul 22,Jul,2022,
Mercedes-Benz,G-Class,Jul 22,Jul,2022,
Aston Martin,DBX,Jul 22,Jul,2022,
Mercedes-Benz,C-Class,Jul 22,Jul,2022,
Mercedes-Benz,GLS,Jul 22,Jul,2022,
Mercedes-Benz,A Class Sedan Limousine,Jul 22,Jul,2022,
Mercedes-Benz,GLA,Jul 22,Jul,2022,
Mercedes-Benz,GLC,Jul 22,Jul,2022,
Mercedes-Benz,Maybach S-Class,Jul 22,Jul,2022,
Mercedes-Benz,E-Class,Jul 22,Jul,2022,
Mercedes-Benz,GLE-Class,Jul 22,Jul,2022,
Mercedes-Benz,GLB,Jul 22,Jul,2022,
Mercedes-Benz,AMG E 53 Cabriolet,Jul 22,Jul,2022,
Mercedes-Benz,GLC Coupe,Jul 22,Jul,2022,
Aston Martin,Vantage,Jul 22,Jul,2022,
Mercedes-Benz,AMG E 53,Jul 22,Jul,2022,
Mercedes-Benz,AMG A 45 S,Jul 22,Jul,2022,
Aston Martin,DB 12,Jul 22,Jul,2022,
Mercedes-Benz,S Class,Jul 22,Jul,2022,
Pravaig,Defy,Jul 22,Jul,2022,
Mercedes-Benz,EQS,Jul 22,Jul,2022,
Mercedes-Benz,AMG GLE 53 Coupe,Jul 22,Jul,2022,
Mercedes-Benz,AMG GLC 43,Jul 22,Jul,2022,
Bajaj,Qute (RE60),Jul 22,Jul,2022,
Strom Motors,R3,Jul 22,Jul,2022,
Bentley,Bentayga,Jul 22,Jul,2022,
Porsche,911,Jul 22,Jul,2022,
Audi,A6,Jul 22,Jul,2022,
Mercedes-Benz,EQB,Jul 22,Jul,2022,
Volkswagen,Taigun,Jul 22,Jul,2022,1408.0
Citroen,C3 Aircross,Jul 22,Jul,2022,
BYD Auto,E6 Electric,Jul 22,Jul,2022,
Mercedes-Benz,AMG E 63,Jul 22,Jul,2022,
Mclaren,720S,Jul 22,Jul,2022,
Mercedes-Benz,EQE,Jul 22,Jul,2022,
Tata,Nexon,Jul 22,Jul,2022,14214.0
Renault,Kwid,Jul 22,Jul,2022,1329.0
Audi,RS E-Tron GT,Jul 22,Jul,2022,
Audi,E-Tron GT,Jul 22,Jul,2022,
Maruti Suzuki,Grand Vitara,Jul 23,Jul,2023,9079.0
Maruti Suzuki,Celerio,Jul 23,Jul,2023,2893.0
Maruti Suzuki,Baleno,Jul 23,Jul,2023,16725.0
Maruti Suzuki,S-Presso,Jul 23,Jul,2023,2491.0
Maruti Suzuki,Alto K10,Jul 23,Jul,2023,
Maruti Suzuki,Dzire,Jul 23,Jul,2023,13395.0
Maruti Suzuki,Ertiga,Jul 23,Jul,2023,14352.0
Maruti Suzuki,Swift,Jul 23,Jul,2023,17896.0
Maruti Suzuki,XL6,Jul 23,Jul,2023,4320.0
Maruti Suzuki,Brezza,Jul 23,Jul,2023,
Maruti Suzuki,Wagon R,Jul 23,Jul,2023,12970.0
Maruti Suzuki,Jimny,Jul 23,Jul,2023,3778.0
Hyundai,Verna,Jul 23,Jul,2023,2858.0
Hyundai,Aura,Jul 23,Jul,2023,4514.0
Hyundai,Grand i10 Nios,Jul 23,Jul,2023,
Maruti Suzuki,Ciaz,Jul 23,Jul,2023,1348.0
Hyundai,Exter,Jul 23,Jul,2023,7000.0
Hyundai,Creta N Line,Jul 23,Jul,2023,
Hyundai,Tucson,Jul 23,Jul,2023,239.0
Maruti Suzuki,Eeco,Jul 23,Jul,2023,12037.0
Hyundai,i20,Jul 23,Jul,2023,
Maruti Suzuki,Invicto,Jul 23,Jul,2023,757.0
Hyundai,Creta,Jul 23,Jul,2023,14062.0
Hyundai,Alcazar,Jul 23,Jul,2023,1443.0
Hyundai,Venue,Jul 23,Jul,2023,10062.0
Tata,Tiago NRG BS6,Jul 23,Jul,2023,
Tata,Tiago,Jul 23,Jul,2023,8982.0
Tata,Punch EV,Jul 23,Jul,2023,
Tata,Tigor,Jul 23,Jul,2023,2684.0
Tata,Nexon EV,Jul 23,Jul,2023,
Tata,Altroz,Jul 23,Jul,2023,7817.0
Tata,Harrier,Jul 23,Jul,2023,2092.0
Tata,Tiago EV,Jul 23,Jul,2023,
Hyundai,Venue N Line,Jul 23,Jul,2023,
Hyundai,Ioniq 5,Jul 23,Jul,2023,125.0
Tata,Safari,Jul 23,Jul,2023,1687.0
Tata,Punch,Jul 23,Jul,2023,12019.0
Hyundai,Kona Electric,Jul 23,Jul,2023,60.0
Tata,Xpres-T EV,Jul 23,Jul,2023,
Mahindra,Scorpio Classic,Jul 23,Jul,2023,
Tata,Altroz CNG,Jul 23,Jul,2023,
Tata,Altroz Racer,Jul 23,Jul,2023,
Mahindra,Thar,Jul 23,Jul,2023,5265.0
Toyota,Innova Crysta,Jul 23,Jul,2023,
Mahindra,XUV700,Jul 23,Jul,2023,6176.0
Mahindra,Bolero,Jul 23,Jul,2023,8921.0
Mahindra,XUV 400 Electric,Jul 23,Jul,2023,707.0
Mahindra,Scorpio N,Jul 23,Jul,2023,
Mahindra,XUV 3X0,Jul 23,Jul,2023,
Mahindra,Bolero Neo,Jul 23,Jul,2023,
Mahindra,Bolero Neo Plus,Jul 23,Jul,2023,
Tata,Tigor CNG,Jul 23,Jul,2023,
Tata,Tiago CNG,Jul 23,Jul,2023,
Tata,Punch CNG,Jul 23,Jul,2023,
Tata,Magic Mantra 10 Seater,Jul 23,Jul,2023,
Toyota,Fortuner,Jul 23,Jul,2023,3129.0
Toyota,Innova Hycross,Jul 23,Jul,2023,8935.0
Toyota,Land Cruiser LC300,Jul 23,Jul,2023,
Toyota,Hilux,Jul 23,Jul,2023,216.0
Toyota,Camry,Jul 23,Jul,2023,190.0
Toyota,Vellfire,Jul 23,Jul,2023,0.0
Toyota,Fortuner Legender,Jul 23,Jul,2023,
Toyota,Urban Cruiser HyRyder,Jul 23,Jul,2023,3387.0
Toyota,Glanza,Jul 23,Jul,2023,4902.0
Mahindra,KUV100 NXT,Jul 23,Jul,2023,
Toyota,Taisor,Jul 23,Jul,2023,
Toyota,Rumion,Jul 23,Jul,2023,
Mahindra,XUV 300,Jul 23,Jul,2023,4533.0
BMW,M4 Competition,Jul 23,Jul,2023,
BMW,X7,Jul 23,Jul,2023,
KIA,Carens,Jul 23,Jul,2023,6002.0
BMW,7-Series,Jul 23,Jul,2023,
BMW,X1,Jul 23,Jul,2023,
BMW,2 Series Gran Coupe,Jul 23,Jul,2023,
BMW,3 Series Gran Limousine,Jul 23,Jul,2023,
BMW,Z4,Jul 23,Jul,2023,
BMW,M2,Jul 23,Jul,2023,
BMW,6 Series,Jul 23,Jul,2023,
BMW,X5,Jul 23,Jul,2023,
KIA,Sonet,Jul 23,Jul,2023,4245.0
BMW,X3,Jul 23,Jul,2023,
BMW,M8 Coupe Competition,Jul 23,Jul,2023,
KIA,EV6,Jul 23,Jul,2023,15.0
BMW,i7,Jul 23,Jul,2023,
BMW,XM,Jul 23,Jul,2023,
MG,Gloster,Jul 23,Jul,2023,251.0
MG,Comet EV,Jul 23,Jul,2023,1117.0
Honda,Elevate,Jul 23,Jul,2023,
Honda,City,Jul 23,Jul,2023,1478.0
BMW,i5,Jul 23,Jul,2023,
MG,Astor,Jul 23,Jul,2023,954.0
MG,Hector,Jul 23,Jul,2023,2103.0
MG,Hector Plus,Jul 23,Jul,2023,
MG,ZS EV,Jul 23,Jul,2023,587.0
BMW,X4,Jul 23,Jul,2023,
BMW,iX Electric,Jul 23,Jul,2023,
BMW,3-Series,Jul 23,Jul,2023,
BMW,iX1,Jul 23,Jul,2023,
Honda,Amaze,Jul 23,Jul,2023,3386.0
Honda,City Hybrid,Jul 23,Jul,2023,
Mahindra,Marazzo,Jul 23,Jul,2023,81.0
Skoda,Superb,Jul 23,Jul,2023,0.0
Tata,Magic Express 10 Seater,Jul 23,Jul,2023,
Volkswagen,Virtus,Jul 23,Jul,2023,1737.0
BMW,i4,Jul 23,Jul,2023,
Skoda,Kushaq,Jul 23,Jul,2023,2394.0
KIA,Seltos,Jul 23,Jul,2023,9740.0
Tata,Tigor EV,Jul 23,Jul,2023,
Skoda,Slavia,Jul 23,Jul,2023,1654.0
Skoda,Kodiaq,Jul 23,Jul,2023,159.0
Maruti Suzuki,Ignis,Jul 23,Jul,2023,3223.0
Hyundai,i20 N Line,Jul 23,Jul,2023,
Maruti Suzuki,Fronx,Jul 23,Jul,2023,13220.0
Jeep,Grand Cherokee,Jul 23,Jul,2023,
Land Rover,Range Rover Velar,Jul 23,Jul,2023,
Land Rover,Range Rover Evoque,Jul 23,Jul,2023,
Audi,A4,Jul 23,Jul,2023,
Land Rover,Range Rover,Jul 23,Jul,2023,
Land Rover,Discovery Sport,Jul 23,Jul,2023,
Land Rover,Range Rover Sport,Jul 23,Jul,2023,
Land Rover,Discovery,Jul 23,Jul,2023,
Jeep,Wrangler,Jul 23,Jul,2023,
Jeep,Compass,Jul 23,Jul,2023,277.0
Volkswagen,Tiguan,Jul 23,Jul,2023,169.0
Audi,Q3,Jul 23,Jul,2023,
Audi,Q3 Sportback,Jul 23,Jul,2023,
Jeep,Meridian,Jul 23,Jul,2023,164.0
Land Rover,Defender,Jul 23,Jul,2023,
Audi,RS Q8,Jul 23,Jul,2023,
Audi,RS5,Jul 23,Jul,2023,
Audi,e-tron,Jul 23,Jul,2023,
Audi,Q8,Jul 23,Jul,2023,
Volvo,S90,Jul 23,Jul,2023,
Audi,A8L,Jul 23,Jul,2023,
Volvo,XC60,Jul 23,Jul,2023,
Volvo,XC90,Jul 23,Jul,2023,
Volvo,XC40 Recharge,Jul 23,Jul,2023,
Volvo,C40 Recharge,Jul 23,Jul,2023,
Jaguar,F-Type,Jul 23,Jul,2023,
Jaguar,I-Pace,Jul 23,Jul,2023,
Audi,S5 Sportback,Jul 23,Jul,2023,
Audi,Q5,Jul 23,Jul,2023,
Jaguar,F-Pace,Jul 23,Jul,2023,
Audi,Q7,Jul 23,Jul,2023,
Audi,Q8 e-tron,Jul 23,Jul,2023,
Porsche,Macan,Jul 23,Jul,2023,
Porsche,Cayenne,Jul 23,Jul,2023,
Porsche,Cayenne Coupe,Jul 23,Jul,2023,
Citroen,C3,Jul 23,Jul,2023,331.0
Citroen,eC3,Jul 23,Jul,2023,49.0
Lamborghini,Urus,Jul 23,Jul,2023,
Citroen,C5 Aircross,Jul 23,Jul,2023,8.0
Porsche,Panamera,Jul 23,Jul,2023,
Lamborghini,Revuelto,Jul 23,Jul,2023,
Porsche,718,Jul 23,Jul,2023,
BYD Auto,Atto 3,Jul 23,Jul,2023,
Lamborghini,Huracan EVO,Jul 23,Jul,2023,
Renault,Triber,Jul 23,Jul,2023,1802.0
Nissan,Magnite,Jul 23,Jul,2023,2152.0
Porsche,Taycan,Jul 23,Jul,2023,
Lexus,LC 500h,Jul 23,Jul,2023,
Lexus,ES,Jul 23,Jul,2023,
Lexus,LS 500h,Jul 23,Jul,2023,
Rolls-Royce,Cullinan,Jul 23,Jul,2023,
Lexus,NX,Jul 23,Jul,2023,
Lexus,RX,Jul 23,Jul,2023,
Lexus,LM 350h,Jul 23,Jul,2023,
Mini,Cooper SE,Jul 23,Jul,2023,
Rolls-Royce,Phantom,Jul 23,Jul,2023,
BYD Auto,Seal EV,Jul 23,Jul,2023,
Rolls-Royce,Ghost,Jul 23,Jul,2023,
Rolls-Royce,Wraith,Jul 23,Jul,2023,
Rolls-Royce,Dawn,Jul 23,Jul,2023,
Mini,Cooper Countryman,Jul 23,Jul,2023,
Mini,3 Door,Jul 23,Jul,2023,
Lexus,LX,Jul 23,Jul,2023,
Renault,Kiger,Jul 23,Jul,2023,1043.0
Ferrari,F8 Tributo,Jul 23,Jul,2023,
Ferrari,SF90 Stradale,Jul 23,Jul,2023,
Ferrari,812,Jul 23,Jul,2023,
Maserati,Quattroporte,Jul 23,Jul,2023,
Isuzu,S-Cab,Jul 23,Jul,2023,
Maserati,Ghibli,Jul 23,Jul,2023,
Isuzu,Hi-Lander,Jul 23,Jul,2023,
Maserati,GranTurismo,Jul 23,Jul,2023,
Maserati,GranCabrio,Jul 23,Jul,2023,
Isuzu,V-Cross,Jul 23,Jul,2023,
Isuzu,MU-X,Jul 23,Jul,2023,
Isuzu,D-Max,Jul 23,Jul,2023,
Mclaren,GT,Jul 23,Jul,2023,
Mclaren,750S,Jul 23,Jul,2023,
Force,Gurkha,Jul 23,Jul,2023,
Force,Gurkha 5 Door,Jul 23,Jul,2023,
Ferrari,Roma,Jul 23,Jul,2023,
Ferrari,296 GTB,Jul 23,Jul,2023,
Mercedes-Benz,G-Class,Jul 23,Jul,2023,
Aston Martin,DBX,Jul 23,Jul,2023,
Mercedes-Benz,C-Class,Jul 23,Jul,2023,
Mercedes-Benz,GLS,Jul 23,Jul,2023,
Mercedes-Benz,A Class Sedan Limousine,Jul 23,Jul,2023,
Mercedes-Benz,GLA,Jul 23,Jul,2023,
Mercedes-Benz,GLC,Jul 23,Jul,2023,
Mercedes-Benz,Maybach S-Class,Jul 23,Jul,2023,
Mercedes-Benz,E-Class,Jul 23,Jul,2023,
Mercedes-Benz,GLE-Class,Jul 23,Jul,2023,
Mercedes-Benz,GLB,Jul 23,Jul,2023,
Mercedes-Benz,AMG E 53 Cabriolet,Jul 23,Jul,2023,
Mercedes-Benz,GLC Coupe,Jul 23,Jul,2023,
Aston Martin,Vantage,Jul 23,Jul,2023,
Mercedes-Benz,AMG E 53,Jul 23,Jul,2023,
Mercedes-Benz,AMG A 45 S,Jul 23,Jul,2023,
Aston Martin,DB 12,Jul 23,Jul,2023,
Mercedes-Benz,S Class,Jul 23,Jul,2023,
Pravaig,Defy,Jul 23,Jul,2023,
Mercedes-Benz,EQS,Jul 23,Jul,2023,
Mercedes-Benz,AMG GLE 53 Coupe,Jul 23,Jul,2023,
Mercedes-Benz,AMG GLC 43,Jul 23,Jul,2023,
Bajaj,Qute (RE60),Jul 23,Jul,2023,
Strom Motors,R3,Jul 23,Jul,2023,
Bentley,Bentayga,Jul 23,Jul,2023,
Porsche,911,Jul 23,Jul,2023,
Audi,A6,Jul 23,Jul,2023,
Mercedes-Benz,EQB,Jul 23,Jul,2023,
Volkswagen,Taigun,Jul 23,Jul,2023,1908.0
Citroen,C3 Aircross,Jul 23,Jul,2023,
BYD Auto,E6 Electric,Jul 23,Jul,2023,
Mercedes-Benz,AMG E 63,Jul 23,Jul,2023,
Mclaren,720S,Jul 23,Jul,2023,
Mercedes-Benz,EQE,Jul 23,Jul,2023,
Tata,Nexon,Jul 23,Jul,2023,12349.0
Renault,Kwid,Jul 23,Jul,2023,762.0
Audi,RS E-Tron GT,Jul 23,Jul,2023,
Audi,E-Tron GT,Jul 23,Jul,2023,
Maruti Suzuki,Grand Vitara,Jun 22,Jun,2022,0.0
Maruti Suzuki,Celerio,Jun 22,Jun,2022,8683.0
Maruti Suzuki,Baleno,Jun 22,Jun,2022,16103.0
Maruti Suzuki,S-Presso,Jun 22,Jun,2022,652.0
Maruti Suzuki,Alto K10,Jun 22,Jun,2022,
Maruti Suzuki,Dzire,Jun 22,Jun,2022,12597.0
Maruti Suzuki,Ertiga,Jun 22,Jun,2022,10423.0
Maruti Suzuki,Swift,Jun 22,Jun,2022,16213.0
Maruti Suzuki,XL6,Jun 22,Jun,2022,3336.0
Maruti Suzuki,Brezza,Jun 22,Jun,2022,
Maruti Suzuki,Wagon R,Jun 22,Jun,2022,19190.0
Maruti Suzuki,Jimny,Jun 22,Jun,2022,0.0
Hyundai,Verna,Jun 22,Jun,2022,1703.0
Hyundai,Aura,Jun 22,Jun,2022,4102.0
Hyundai,Grand i10 Nios,Jun 22,Jun,2022,
Maruti Suzuki,Ciaz,Jun 22,Jun,2022,1507.0
Hyundai,Exter,Jun 22,Jun,2022,
Hyundai,Creta N Line,Jun 22,Jun,2022,
Hyundai,Tucson,Jun 22,Jun,2022,0.0
Maruti Suzuki,Eeco,Jun 22,Jun,2022,10130.0
Hyundai,i20,Jun 22,Jun,2022,
Maruti Suzuki,Invicto,Jun 22,Jun,2022,
Hyundai,Creta,Jun 22,Jun,2022,13790.0
Hyundai,Alcazar,Jun 22,Jun,2022,1986.0
Hyundai,Venue,Jun 22,Jun,2022,10321.0
Tata,Tiago NRG BS6,Jun 22,Jun,2022,
Tata,Tiago,Jun 22,Jun,2022,5310.0
Tata,Punch EV,Jun 22,Jun,2022,
Tata,Tigor,Jun 22,Jun,2022,4931.0
Tata,Nexon EV,Jun 22,Jun,2022,
Tata,Altroz,Jun 22,Jun,2022,5366.0
Tata,Harrier,Jun 22,Jun,2022,3015.0
Tata,Tiago EV,Jun 22,Jun,2022,
Hyundai,Venue N Line,Jun 22,Jun,2022,
Hyundai,Ioniq 5,Jun 22,Jun,2022,0.0
Tata,Safari,Jun 22,Jun,2022,1869.0
Tata,Punch,Jun 22,Jun,2022,10414.0
Hyundai,Kona Electric,Jun 22,Jun,2022,179.0
Tata,Xpres-T EV,Jun 22,Jun,2022,
Mahindra,Scorpio Classic,Jun 22,Jun,2022,
Tata,Altroz CNG,Jun 22,Jun,2022,
Tata,Altroz Racer,Jun 22,Jun,2022,
Mahindra,Thar,Jun 22,Jun,2022,3640.0
Toyota,Innova Crysta,Jun 22,Jun,2022,
Mahindra,XUV700,Jun 22,Jun,2022,6022.0
Mahindra,Bolero,Jun 22,Jun,2022,7884.0
Mahindra,XUV 400 Electric,Jun 22,Jun,2022,0.0
Mahindra,Scorpio N,Jun 22,Jun,2022,
Mahindra,XUV 3X0,Jun 22,Jun,2022,
Mahindra,Bolero Neo,Jun 22,Jun,2022,
Mahindra,Bolero Neo Plus,Jun 22,Jun,2022,
Tata,Tigor CNG,Jun 22,Jun,2022,
Tata,Tiago CNG,Jun 22,Jun,2022,
Tata,Punch CNG,Jun 22,Jun,2022,
Tata,Magic Mantra 10 Seater,Jun 22,Jun,2022,
Toyota,Fortuner,Jun 22,Jun,2022,3133.0
Toyota,Innova Hycross,Jun 22,Jun,2022,6795.0
Toyota,Land Cruiser LC300,Jun 22,Jun,2022,
Toyota,Hilux,Jun 22,Jun,2022,17.0
Toyota,Camry,Jun 22,Jun,2022,89.0
Toyota,Vellfire,Jun 22,Jun,2022,48.0
Toyota,Fortuner Legender,Jun 22,Jun,2022,
Toyota,Urban Cruiser HyRyder,Jun 22,Jun,2022,0.0
Toyota,Glanza,Jun 22,Jun,2022,1129.0
Mahindra,KUV100 NXT,Jun 22,Jun,2022,
Toyota,Taisor,Jun 22,Jun,2022,
Toyota,Rumion,Jun 22,Jun,2022,
Mahindra,XUV 300,Jun 22,Jun,2022,4754.0
BMW,M4 Competition,Jun 22,Jun,2022,
BMW,X7,Jun 22,Jun,2022,
KIA,Carens,Jun 22,Jun,2022,7895.0
BMW,7-Series,Jun 22,Jun,2022,
BMW,X1,Jun 22,Jun,2022,
BMW,2 Series Gran Coupe,Jun 22,Jun,2022,
BMW,3 Series Gran Limousine,Jun 22,Jun,2022,
BMW,Z4,Jun 22,Jun,2022,
BMW,M2,Jun 22,Jun,2022,
BMW,6 Series,Jun 22,Jun,2022,
BMW,X5,Jun 22,Jun,2022,
KIA,Sonet,Jun 22,Jun,2022,7455.0
BMW,X3,Jun 22,Jun,2022,
BMW,M8 Coupe Competition,Jun 22,Jun,2022,
KIA,EV6,Jun 22,Jun,2022,1.0
BMW,i7,Jun 22,Jun,2022,
BMW,XM,Jun 22,Jun,2022,
MG,Gloster,Jun 22,Jun,2022,151.0
MG,Comet EV,Jun 22,Jun,2022,0.0
Honda,Elevate,Jun 22,Jun,2022,
Honda,City,Jun 22,Jun,2022,3292.0
BMW,i5,Jun 22,Jun,2022,
MG,Astor,Jun 22,Jun,2022,1640.0
MG,Hector,Jun 22,Jun,2022,2402.0
MG,Hector Plus,Jun 22,Jun,2022,
MG,ZS EV,Jun 22,Jun,2022,310.0
BMW,X4,Jun 22,Jun,2022,
BMW,iX Electric,Jun 22,Jun,2022,
